GO Term	Size	RealTPD	RealPvalue	ShuffledTPD	ShuffledPvalue
GO:0043270	5	36.0	0.0614728616190908	52.0	0.4679491693276495
GO:0043281	3	10.0	0.10579091461789708	14.0	0.3448186521234654
GO:0043299	20	986.0	0.39712312456562665	1045.0	0.6587738494328562
GO:0043312	20	986.0	0.39712312456562665	1100.0	0.8493431815585832
GO:0043393	5	45.0	0.23573361726507117	41.0	0.1388238442202108
GO:0043408	6	69.0	0.24147016566562662	78.0	0.4657744142758847
GO:0043409	3	10.0	0.10579091461789708	20.0	0.8088205323061611
GO:0043410	3	16.0	0.510033481788937	17.0	0.5938024080403933
GO:0043412	50	5853.0	0.009304291082797735	6297.0	0.18705322214065434
GO:0043413	4	36.0	0.7143567795174552	32.0	0.5168213003721176
GO:0043433	4	40.0	0.862169673729559	20.0	0.06302333118791523
GO:0043434	12	281.0	0.050718730351660274	343.0	0.43891799057836
GO:0043436	13	510.0	0.9806364225218552	327.0	0.03294856942182269
GO:0043487	9	86.0	5.9822304740485055E-5	188.0	0.46171210575898136
GO:0043488	9	86.0	5.9822304740485055E-5	211.0	0.7732617936803359
GO:0043492	4	20.0	0.06302333118791523	28.0	0.3149684288245026
GO:0043523	5	65.0	0.8659666622710136	59.0	0.7120012915245655
GO:0043524	5	65.0	0.8659666622710136	35.0	0.051139052000272224
GO:0043535	3	13.0	0.2703766711819732	23.0	0.9343022670638608
GO:0043547	3	8.0	0.04692563119074478	19.0	0.7458718066309742
GO:0043549	10	117.0	6.894695424605788E-5	175.0	0.0234352522114903
GO:0043565	6	83.0	0.6010828200137911	83.0	0.6010828200137911
GO:0043574	4	8.0	9.453907217392126E-4	20.0	0.06302333118791523
GO:0043596	4	6.0	3.678756898097148E-4	43.0	0.9309708097348283
GO:0043601	4	6.0	3.678756898097148E-4	30.0	0.41300657794238405
GO:0043603	15	523.0	0.28194919174296507	554.0	0.4826406338907805
GO:0043604	10	123.0	1.4550170357988375E-4	188.0	0.057220726661588964
GO:0043618	5	34.0	0.04223757508879553	48.0	0.32781653222027785
GO:0043620	5	34.0	0.04223757508879553	36.0	0.0614728616190908
GO:0043624	4	6.0	3.678756898097148E-4	37.0	0.7571457407544191
GO:0043628	4	6.0	3.678756898097148E-4	21.0	0.08092768885594051
GO:0043632	13	326.0	0.031409667150051106	393.0	0.3334776747058322
GO:0043633	3	3.0	0.0027645561644255995	8.0	0.04692563119074478
GO:0043634	3	3.0	0.0027645561644255995	9.0	0.07185340703421195
GO:0043687	14	372.0	0.01743485750133992	418.0	0.10902318271315287
GO:0043900	5	47.0	0.2955193161882657	64.0	0.8452198372389825
GO:0043902	5	47.0	0.2955193161882657	48.0	0.32781653222027785
GO:0043903	4	27.0	0.26999894656703405	38.0	0.7962049654024463
GO:0043928	4	6.0	3.678756898097148E-4	32.0	0.5168213003721176
GO:0043933	53	7557.0	0.691308706991088	6983.0	0.10427035845141686
GO:0044057	6	30.0	3.764267542345519E-4	86.0	0.6777366966139335
GO:0044085	74	13666.0	0.02749638263974228	14833.0	0.6981178625747733
GO:0044087	15	325.0	3.3769712008135964E-5	559.0	0.5169605404112886
GO:0044089	12	208.0	3.552906678069689E-4	336.0	0.37399709125469643
GO:0044092	16	625.0	0.4295423360664312	627.0	0.44188566280943975
GO:0044093	18	489.0	9.09747981441114E-6	743.0	0.17976643061205794
GO:0044237	119	40454.0	0.9975370393550198	37886.0	0.2250261809978179
GO:0044238	114	37038.0	0.9953451653005154	35863.0	0.8249792056881002
GO:0044242	6	98.0	0.9001299359586789	84.0	0.6272430546741931
GO:0044248	40	4249.0	0.6370935086165156	4370.0	0.8113161409352586
GO:0044249	39	4270.0	0.9202520186613435	3913.0	0.41727733363333247
GO:0044255	14	584.0	0.9736370429678662	454.0	0.29304576633715684
GO:0044257	17	620.0	0.07077537957166719	687.0	0.3069981272525504
GO:0044260	83	18095.0	0.2693915989469874	17785.0	0.11701345401669622
GO:0044265	26	1559.0	0.09113521365751504	1701.0	0.4134884636775141
GO:0044267	64	10602.0	0.26850497695975917	10623.0	0.2857469890959572
GO:0044270	12	279.0	0.04591695122325248	363.0	0.6274339814397962
GO:0044271	24	1367.0	0.18831044554132464	1366.0	0.18594805454256375
GO:0044272	3	18.0	0.6734554176570715	10.0	0.10579091461789708
GO:0044281	26	2121.0	0.9989648138799229	1700.0	0.41043193125555616
GO:0044282	4	25.0	0.19083566892832424	14.0	0.010269958523749992
GO:0044283	7	159.0	0.9951862610977926	65.0	0.0063449750506391145
GO:0044297	8	100.0	0.016934237733518456	107.0	0.03486195978165994
GO:0044309	5	12.0	9.293467163268868E-5	42.0	0.16005363367383604
GO:0044322	3	3.0	0.0027645561644255995	10.0	0.10579091461789708
GO:0044389	10	142.0	0.001241046191422622	232.0	0.4229010978801606
GO:0044391	4	7.0	5.964734144435641E-4	41.0	0.8889766365702059
GO:0044403	27	1411.0	3.2184499292238006E-4	1820.0	0.3587180368230502
GO:0044419	27	1411.0	3.2184499292238006E-4	1936.0	0.6926317377520551
GO:0044421	58	7982.0	0.006582170392419406	9259.0	0.8501931318679556
GO:0044422	170	81038.0	0.9463349813212595	80116.0	0.5771416496432639
GO:0044424	190	101323.0	0.9029020897464857	100620.0	0.16334048093201686
GO:0044425	72	13355.0	0.17303230821061938	13655.0	0.3831138720635186
GO:0044427	15	580.0	0.6568761975519728	500.0	0.16529944046135003
GO:0044428	67	11845.0	0.4361450202361241	11852.0	0.44255609369372745
GO:0044429	30	2858.0	0.9997644034189643	2034.0	0.033610239420774235
GO:0044430	26	844.0	1.837499244422372E-12	1750.0	0.5660190429452883
GO:0044431	13	293.0	0.005160809178177396	434.0	0.6717781645302833
GO:0044432	33	2964.0	0.8001408162438169	2966.0	0.8032939508558798
GO:0044433	34	2780.0	0.12442899708456434	3064.0	0.6510018292722067
GO:0044437	21	1084.0	0.3670618930380686	1242.0	0.909272757798857
GO:0044438	5	45.0	0.23573361726507117	52.0	0.4679491693276495
GO:0044439	5	45.0	0.23573361726507117	54.0	0.5407549736279719
GO:0044440	14	239.0	1.6693185976015692E-6	600.0	0.9875385278008697
GO:0044441	9	68.0	3.260578969560154E-6	170.0	0.22422094558639113
GO:0044444	165	75623.0	0.7325382786870986	75117.0	0.4549316637414166
GO:0044445	4	40.0	0.862169673729559	32.0	0.5168213003721176
GO:0044446	169	80177.0	0.9606332507239723	79053.0	0.5225906381601902
GO:0044450	10	64.0	2.1376757899624633E-8	209.0	0.1793186074431419
GO:0044451	13	340.0	0.05918719885642376	436.0	0.6870547846835231
GO:0044452	3	9.0	0.07185340703421195	14.0	0.3448186521234654
GO:0044454	7	94.0	0.17755477693211238	137.0	0.919197374923322
GO:0044455	11	221.0	0.027896254303117967	375.0	0.9886374557210668
GO:0044456	13	216.0	1.285611790756406E-5	433.0	0.6640286221442473
GO:0044459	24	996.0	1.7035480513001305E-5	1458.0	0.46634780096774414
GO:0044463	21	750.0	5.170573945748415E-5	979.0	0.07305642828924486
GO:0044464	191	102240.0	0.7515462951224325	101772.0	0.14603970212360406
GO:0044613	3	3.0	0.0027645561644255995	7.0	0.029419016654363854
GO:0044703	10	208.0	0.17120328257451414	140.0	0.0010060921805243946
GO:0044743	5	16.0	3.7497309909256474E-4	59.0	0.7120012915245655
GO:0044769	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0044770	21	811.0	6.073481578794035E-4	927.0	0.022482959390555838
GO:0044772	19	628.0	3.016975055186035E-4	983.0	0.8206237939901688
GO:0044782	11	55.0	6.385248367403085E-11	276.0	0.33871151639083497
GO:0044786	5	19.0	9.800823918495554E-4	56.0	0.6122154309364689
GO:0044798	3	11.0	0.14996743553214986	19.0	0.7458718066309742
GO:0044839	13	152.0	1.2408027179225921E-8	454.0	0.8083236040116457
GO:0044843	7	79.0	0.0413202115546431	102.0	0.3112627530243613
GO:0044853	4	15.0	0.014437697720659228	36.0	0.7143567795174552
GO:0044877	18	832.0	0.6042905471971779	698.0	0.06510796756197879
GO:0045039	3	3.0	0.0027645561644255995	20.0	0.8088205323061611
GO:0045047	4	6.0	3.678756898097148E-4	42.0	0.9118258748367232
GO:0045055	20	986.0	0.39712312456562665	961.0	0.29299199929006137
GO:0045087	5	36.0	0.0614728616190908	34.0	0.04223757508879553
GO:0045088	4	21.0	0.08092768885594051	36.0	0.7143567795174552
GO:0045089	4	21.0	0.08092768885594051	29.0	0.3628630955957633
GO:0045121	11	261.0	0.20492287683681196	336.0	0.8881502178913965
GO:0045165	3	6.0	0.017663661769845344	8.0	0.04692563119074478
GO:0045177	6	55.0	0.0485263098675434	55.0	0.0485263098675434
GO:0045184	57	7354.0	3.032863910359309E-4	8769.0	0.7083674309049005
GO:0045185	5	51.0	0.43179455861999705	57.0	0.6467195404567794
GO:0045197	3	8.0	0.04692563119074478	11.0	0.14996743553214986
GO:0045202	14	252.0	5.396647816882637E-6	407.0	0.07468971962734838
GO:0045296	8	110.0	0.04631076993583315	129.0	0.1988022509018132
GO:0045321	25	1661.0	0.7040112026777253	1529.0	0.2865362717857735
GO:0045333	4	23.0	0.12780398353791242	37.0	0.7571457407544191
GO:0045335	4	6.0	3.678756898097148E-4	30.0	0.41300657794238405
GO:0045471	3	15.0	0.42580108506480596	18.0	0.6734554176570715
GO:0045595	22	1000.0	0.011746809840223913	1311.0	0.7965892020825722
GO:0045596	10	144.0	0.0015252433580998565	232.0	0.4229010978801606
GO:0045597	9	160.0	0.1301390646092037	211.0	0.7732617936803359
GO:0045619	3	8.0	0.04692563119074478	14.0	0.3448186521234654
GO:0045637	5	64.0	0.8452198372389825	59.0	0.7120012915245655
GO:0045664	11	216.0	0.02024505339369294	353.0	0.9534587294698978
GO:0045665	7	66.0	0.007378306760721179	120.0	0.6846484741173622
GO:0045666	3	10.0	0.10579091461789708	18.0	0.6734554176570715
GO:0045667	3	14.0	0.3448186521234654	18.0	0.6734554176570715
GO:0045727	4	23.0	0.12780398353791242	33.0	0.5687425224365713
GO:0045732	6	65.0	0.16472580822604932	75.0	0.38547799703841373
GO:0045765	3	9.0	0.07185340703421195	15.0	0.42580108506480596
GO:0045778	3	15.0	0.42580108506480596	15.0	0.42580108506480596
GO:0045786	5	44.0	0.20854647161060821	52.0	0.4679491693276495
GO:0045787	6	50.0	0.022676749192377856	84.0	0.6272430546741931
GO:0045807	6	80.0	0.5203063785965019	100.0	0.9220666914154951
GO:0045834	3	31.0	0.9989578027788935	24.0	0.957250018358124
GO:0045851	3	18.0	0.6734554176570715	20.0	0.8088205323061611
GO:0045859	10	117.0	6.894695424605788E-5	245.0	0.5849021405537784
GO:0045860	6	33.0	7.771970442750608E-4	78.0	0.4657744142758847
GO:0045861	5	58.0	0.6800575833770865	55.0	0.5768012259986843
GO:0045862	4	26.0	0.22849334767870647	26.0	0.22849334767870647
GO:0045892	7	95.0	0.19196781720055225	87.0	0.09626735217014418
GO:0045893	11	294.0	0.5294300743789404	342.0	0.9162101563477278
GO:0045921	3	15.0	0.42580108506480596	14.0	0.3448186521234654
GO:0045926	3	18.0	0.6734554176570715	23.0	0.9343022670638608
GO:0045927	4	29.0	0.3628630955957633	35.0	0.6682783218686326
GO:0045930	3	16.0	0.510033481788937	6.0	0.017663661769845344
GO:0045931	3	14.0	0.3448186521234654	18.0	0.6734554176570715
GO:0045934	10	221.0	0.2944285037939553	252.0	0.6680890160069768
GO:0045935	19	968.0	0.7685359530717022	841.0	0.20571306751133295
GO:0045936	8	96.0	0.010792384174138074	159.0	0.6821823857699445
GO:0045937	14	447.0	0.24884246314465097	416.0	0.10205672102276975
GO:0045944	8	152.0	0.5658727987566742	139.0	0.3423707852858864
GO:0046034	7	138.0	0.9269920845567554	122.0	0.722019032414138
GO:0046390	4	54.0	0.9982563748886641	40.0	0.862169673729559
GO:0046394	5	81.0	0.9949088968463249	72.0	0.9596976592513591
GO:0046395	4	25.0	0.19083566892832424	30.0	0.41300657794238405
GO:0046466	3	17.0	0.5938024080403933	16.0	0.510033481788937
GO:0046483	50	6658.0	0.618636311380513	6533.0	0.45604840905887367
GO:0046578	5	28.0	0.011495279514130976	46.0	0.26476859443194456
GO:0046605	3	9.0	0.07185340703421195	15.0	0.42580108506480596
GO:0046649	6	92.0	0.8083510037449821	79.0	0.4930240941476402
GO:0046677	4	36.0	0.7143567795174552	32.0	0.5168213003721176
GO:0046700	11	197.0	0.005147716755574859	302.0	0.6146788509086587
GO:0046777	4	18.0	0.03657078126592459	32.0	0.5168213003721176
GO:0046785	5	24.0	0.004155731517235801	52.0	0.4679491693276495
GO:0046822	6	27.0	1.7523343245494678E-4	80.0	0.5203063785965019
GO:0046872	41	4564.0	0.7785830567214356	3866.0	0.014271426474465864
GO:0046903	27	1776.0	0.24507470424639627	1446.0	8.123133878196052E-4
GO:0046906	4	48.0	0.9837319000662599	15.0	0.014437697720659228
GO:0046907	58	7855.0	0.0023345390037794434	8530.0	0.16596579425630886
GO:0046914	15	571.0	0.5983411571587474	615.0	0.8428713770438618
GO:0046916	3	16.0	0.510033481788937	14.0	0.3448186521234654
GO:0046931	3	13.0	0.2703766711819732	24.0	0.957250018358124
GO:0046942	3	22.0	0.902713763291213	16.0	0.510033481788937
GO:0046982	3	12.0	0.2049491548637462	11.0	0.14996743553214986
GO:0046983	17	766.0	0.7370380858702654	704.0	0.39767940966815984
GO:0047485	3	12.0	0.2049491548637462	11.0	0.14996743553214986
GO:0048002	3	5.0	0.010116491878262655	12.0	0.2049491548637462
GO:0048013	3	5.0	0.010116491878262655	26.0	0.9837746073794185
GO:0048018	3	16.0	0.510033481788937	14.0	0.3448186521234654
GO:0048037	16	859.0	0.9997587936600693	728.0	0.9246343190756632
GO:0048193	10	176.0	0.025231840611747013	266.0	0.8092201946287136
GO:0048194	3	3.0	0.0027645561644255995	16.0	0.510033481788937
GO:0048199	3	3.0	0.0027645561644255995	14.0	0.3448186521234654
GO:0048207	3	3.0	0.0027645561644255995	19.0	0.7458718066309742
GO:0048208	3	3.0	0.0027645561644255995	7.0	0.029419016654363854
GO:0048232	4	23.0	0.12780398353791242	40.0	0.862169673729559
GO:0048278	3	5.0	0.010116491878262655	12.0	0.2049491548637462
GO:0048284	5	50.0	0.39620274537601957	36.0	0.0614728616190908
GO:0048285	6	44.0	0.007936591800078583	84.0	0.6272430546741931
GO:0048468	17	528.0	0.002586761940294184	665.0	0.20569192694675675
GO:0048471	16	563.0	0.1252017540930847	638.0	0.5104636250400689
GO:0048475	4	8.0	9.453907217392126E-4	21.0	0.08092768885594051
GO:0048500	3	3.0	0.0027645561644255995	15.0	0.42580108506480596
GO:0048513	32	2458.0	0.13608875581877578	2624.0	0.45327911478222693
GO:0048514	3	12.0	0.2049491548637462	17.0	0.5938024080403933
GO:0048518	72	12718.0	0.010398020160960074	14280.0	0.8522902694763936
GO:0048519	63	10344.0	0.338713063520372	10785.0	0.7539584102644568
GO:0048522	66	10915.0	0.0645401542558049	11622.0	0.5623366430524798
GO:0048523	49	6065.0	0.2116521861598436	6622.0	0.8605852399938594
GO:0048524	3	12.0	0.2049491548637462	12.0	0.2049491548637462
GO:0048534	4	21.0	0.08092768885594051	28.0	0.3149684288245026
GO:0048562	4	15.0	0.014437697720659228	28.0	0.3149684288245026
GO:0048568	4	15.0	0.014437697720659228	51.0	0.9942990775142135
GO:0048583	42	4567.0	0.435458747890392	4216.0	0.054258896069304285
GO:0048584	20	981.0	0.3754042402342958	947.0	0.2408319514453881
GO:0048585	23	1274.0	0.252739350103798	1395.0	0.678100297334015
GO:0048589	4	29.0	0.3628630955957633	28.0	0.3149684288245026
GO:0048598	9	98.0	3.301054933493117E-4	145.0	0.04674072296623158
GO:0048608	3	20.0	0.8088205323061611	18.0	0.6734554176570715
GO:0048609	6	57.0	0.0639425921305322	73.0	0.3343461211802768
GO:0048638	3	13.0	0.2703766711819732	17.0	0.5938024080403933
GO:0048646	9	123.0	0.006454071257277884	181.0	0.36184763383787516
GO:0048666	11	227.0	0.040112704556386804	305.0	0.6454895694733709
GO:0048667	6	52.0	0.03112281329153672	88.0	0.7251460929521731
GO:0048699	17	518.0	0.0016402413132463277	710.0	0.4313724960798472
GO:0048729	9	85.0	5.145527758472714E-5	237.0	0.9559681032891787
GO:0048731	43	4365.0	0.03140450710812164	5319.0	0.97457869154431
GO:0048732	5	43.0	0.18330110459811536	23.0	0.0031614891508309553
GO:0048770	7	72.0	0.017259321412876494	113.0	0.5407582143373458
GO:0048812	6	48.0	0.016251065634282965	79.0	0.4930240941476402
GO:0048856	49	5844.0	0.06080198518501578	6074.0	0.22057117522968456
GO:0048858	6	48.0	0.016251065634282965	63.0	0.13306091967028238
GO:0048869	26	1251.0	8.746407467845046E-5	1738.0	0.5287007130546587
GO:0048870	10	154.0	0.004047946925184156	187.0	0.05369929349959014
GO:0048871	4	12.0	0.004956075507013374	20.0	0.06302333118791523
GO:0048878	17	709.0	0.42571512145747453	700.0	0.3756180773193623
GO:0048880	5	38.0	0.08695245604844618	71.0	0.9511196858764941
GO:0050000	3	14.0	0.3448186521234654	18.0	0.6734554176570715
GO:0050321	3	4.0	0.005483653277737073	23.0	0.9343022670638608
GO:0050657	12	111.0	5.7311623130063115E-9	422.0	0.958846948604568
GO:0050658	12	111.0	5.7311623130063115E-9	366.0	0.654272564555721
GO:0050660	8	204.0	0.992924089371642	148.0	0.4959762722328703
GO:0050662	10	325.0	0.9968422007027713	258.0	0.7334820494637808
GO:0050764	4	29.0	0.3628630955957633	27.0	0.26999894656703405
GO:0050766	4	29.0	0.3628630955957633	38.0	0.7962049654024463
GO:0050767	11	216.0	0.02024505339369294	377.0	0.9901614685426219
GO:0050768	7	66.0	0.007378306760721179	97.0	0.22286433878131598
GO:0050769	4	25.0	0.19083566892832424	32.0	0.5168213003721176
GO:0050770	5	42.0	0.16005363367383604	49.0	0.361456131470643
GO:0050773	5	40.0	0.11959772592320542	64.0	0.8452198372389825
GO:0050776	9	219.0	0.8517126494864116	208.0	0.7386914035066557
GO:0050778	7	137.0	0.919197374923322	76.0	0.028865457594740605
GO:0050789	126	41044.0	0.001810272425179477	43181.0	0.48998583906973353
GO:0050790	29	1822.0	0.010797873782097227	1856.0	0.01931539971308895
GO:0050792	3	12.0	0.2049491548637462	9.0	0.07185340703421195
GO:0050793	34	2487.0	0.0030429099499248618	2825.0	0.18169336105021489
GO:0050794	118	36296.0	0.01975879914940169	37555.0	0.379587734777958
GO:0050801	14	490.0	0.5567452952842848	541.0	0.8678530643188804
GO:0050803	3	12.0	0.2049491548637462	20.0	0.8088205323061611
GO:0050804	5	12.0	9.293467163268868E-5	44.0	0.20854647161060821
GO:0050817	9	128.0	0.010655349418326404	190.0	0.49099361902163946
GO:0050821	4	29.0	0.3628630955957633	30.0	0.41300657794238405
GO:0050839	10	179.0	0.031326605082382775	235.0	0.4601287737325007
GO:0050865	7	109.0	0.454666160081036	101.0	0.29241941369295177
GO:0050867	5	52.0	0.4679491693276495	52.0	0.4679491693276495
GO:0050877	13	371.0	0.18407933528241444	311.0	0.014604725988475533
GO:0050878	10	169.0	0.014769989730486573	184.0	0.04415649543021062
GO:0050880	4	20.0	0.06302333118791523	38.0	0.7962049654024463
GO:0050890	3	13.0	0.2703766711819732	11.0	0.14996743553214986
GO:0050891	4	12.0	0.004956075507013374	42.0	0.9118258748367232
GO:0050896	101	27913.0	0.7426649209300611	26307.0	0.032631460762329194
GO:0050900	4	21.0	0.08092768885594051	47.0	0.9776177596529455
GO:0050920	3	17.0	0.5938024080403933	23.0	0.9343022670638608
GO:0050953	4	40.0	0.862169673729559	34.0	0.6195005239237004
GO:0050954	6	71.0	0.2861176935639833	73.0	0.3343461211802768
GO:0051018	6	25.0	1.029486146495704E-4	54.0	0.042018944089878815
GO:0051020	9	184.0	0.40392180448606246	227.0	0.9095488524613311
GO:0051028	12	111.0	5.7311623130063115E-9	317.0	0.21883780433712471
GO:0051046	10	205.0	0.1482915346493243	205.0	0.1482915346493243
GO:0051047	4	39.0	0.831253797884157	22.0	0.10242685396246473
GO:0051048	4	25.0	0.19083566892832424	31.0	0.46461254187805967
GO:0051049	37	2813.0	1.4478136371147665E-4	3542.0	0.4707010234097953
GO:0051050	20	828.0	0.019948059017510303	764.0	0.0027052882274386293
GO:0051051	8	138.0	0.32635811030880924	99.0	0.015169938870253823
GO:0051052	5	66.0	0.8847178386974985	50.0	0.39620274537601957
GO:0051054	4	41.0	0.8889766365702059	23.0	0.12780398353791242
GO:0051056	6	37.0	0.0019219979005854805	48.0	0.016251065634282965
GO:0051082	5	58.0	0.6800575833770865	57.0	0.6467195404567794
GO:0051087	4	21.0	0.08092768885594051	42.0	0.9118258748367232
GO:0051090	6	87.0	0.7018707396173187	96.0	0.8739934569499659
GO:0051093	12	210.0	4.225481082631463E-4	384.0	0.7961028841153566
GO:0051094	15	503.0	0.1784531701069354	576.0	0.6312287630288484
GO:0051098	8	129.0	0.1988022509018132	147.0	0.47843701071927086
GO:0051100	4	38.0	0.7962049654024463	30.0	0.41300657794238405
GO:0051101	3	16.0	0.510033481788937	15.0	0.42580108506480596
GO:0051117	4	23.0	0.12780398353791242	24.0	0.1572496544953231
GO:0051128	43	4046.0	8.57357197436186E-4	5132.0	0.8859612269634469
GO:0051129	11	209.0	0.012571479622472246	286.0	0.44280541017340663
GO:0051130	24	1273.0	0.04361551038192091	1277.0	0.04696343864439573
GO:0051168	11	90.0	2.1574913243813403E-8	232.0	0.05333764060834505
GO:0051169	12	130.0	7.494390677437497E-8	332.0	0.3383242503067074
GO:0051170	7	37.0	3.088631531027344E-5	122.0	0.722019032414138
GO:0051171	71	13867.0	0.8421520205914252	13150.0	0.28733445209936115
GO:0051172	26	1823.0	0.7702175112788339	1816.0	0.7531979989989326
GO:0051173	42	4658.0	0.5837365347717394	4723.0	0.6838786133430935
GO:0051174	21	1012.0	0.13493490169351374	1046.0	0.22882616862141425
GO:0051179	102	26124.0	0.0015057395054656933	27951.0	0.43716882963555836
GO:0051186	7	158.0	0.9943756012714322	108.0	0.4333164345968834
GO:0051188	3	18.0	0.6734554176570715	5.0	0.010116491878262655
GO:0051222	8	125.0	0.153421322077122	112.0	0.055496342415090424
GO:0051223	15	474.0	0.07774736620614986	593.0	0.7348972836179829
GO:0051224	4	33.0	0.5687425224365713	20.0	0.06302333118791523
GO:0051225	4	16.0	0.01998414835164898	32.0	0.5168213003721176
GO:0051234	85	18808.0	0.1657071134199692	19605.0	0.6815368631474715
GO:0051235	6	71.0	0.2861176935639833	64.0	0.14832865297857123
GO:0051236	12	111.0	5.7311623130063115E-9	308.0	0.16070261174352965
GO:0051239	41	3567.0	2.736273086160083E-4	4340.0	0.42795379535235356
GO:0051240	18	701.0	0.07031470285400981	761.0	0.24905788157829134
GO:0051241	18	589.0	0.001541662373061126	837.0	0.6296027304776827
GO:0051246	43	4746.0	0.36783206860465656	4724.0	0.33522172186384913
GO:0051247	29	1896.0	0.0360626227358899	2019.0	0.16632753608072154
GO:0051248	17	731.0	0.5516335594114865	698.0	0.36473314030485704
GO:0051249	5	48.0	0.32781653222027785	24.0	0.004155731517235801
GO:0051251	4	32.0	0.5168213003721176	31.0	0.46461254187805967
GO:0051252	41	4477.0	0.6549910303540404	4163.0	0.175805870870192
GO:0051253	9	177.0	0.3083221007069012	170.0	0.22422094558639113
GO:0051254	15	561.0	0.5306675862015001	501.0	0.16961253378296087
GO:0051258	5	24.0	0.004155731517235801	50.0	0.39620274537601957
GO:0051259	14	521.0	0.7686793974568803	436.0	0.18723699786856762
GO:0051260	9	183.0	0.389746143000724	204.0	0.688721184651214
GO:0051262	6	76.0	0.4118785835180482	87.0	0.7018707396173187
GO:0051270	14	344.0	0.004092022010112468	537.0	0.8508162728018359
GO:0051271	5	38.0	0.08695245604844618	49.0	0.361456131470643
GO:0051272	9	127.0	0.00966238557585819	197.0	0.5928279512053779
GO:0051276	17	638.0	0.11302270969556999	589.0	0.027629129164026458
GO:0051289	3	18.0	0.6734554176570715	14.0	0.3448186521234654
GO:0051291	7	80.0	0.046331869998764735	94.0	0.17755477693211238
GO:0051301	11	222.0	0.029685184459030352	323.0	0.8059287689789367
GO:0051302	3	6.0	0.017663661769845344	13.0	0.2703766711819732
GO:0051321	4	20.0	0.06302333118791523	17.0	0.02723999000694707
GO:0051336	11	264.0	0.2288835894494254	298.0	0.5724778267415374
GO:0051338	14	293.0	1.4846803471338317E-4	401.0	0.05982250045277976
GO:0051341	3	19.0	0.7458718066309742	21.0	0.8611386820779643
GO:0051345	7	73.0	0.019703846715670235	90.0	0.1269456326931662
GO:0051346	3	22.0	0.902713763291213	7.0	0.029419016654363854
GO:0051347	9	96.0	2.5151813507071026E-4	157.0	0.10822005634642726
GO:0051348	4	14.0	0.010269958523749992	43.0	0.9309708097348283
GO:0051418	3	5.0	0.010116491878262655	17.0	0.5938024080403933
GO:0051438	4	23.0	0.12780398353791242	35.0	0.6682783218686326
GO:0051443	3	3.0	0.0027645561644255995	13.0	0.2703766711819732
GO:0051480	3	4.0	0.005483653277737073	15.0	0.42580108506480596
GO:0051493	13	268.0	9.7252239250155E-4	314.0	0.01714639040037979
GO:0051495	7	59.0	0.0024260569429539335	128.0	0.8194279521089252
GO:0051603	12	239.0	0.0041044104608486025	333.0	0.3471220752152632
GO:0051604	5	76.0	0.982686962650494	56.0	0.6122154309364689
GO:0051606	3	10.0	0.10579091461789708	5.0	0.010116491878262655
GO:0051607	3	21.0	0.8611386820779643	18.0	0.6734554176570715
GO:0051640	27	1077.0	1.7770151779574011E-9	1565.0	0.01179133008331431
GO:0051641	79	14674.0	5.337636473247706E-5	17098.0	0.8003379462176221
GO:0051642	3	9.0	0.07185340703421195	17.0	0.5938024080403933
GO:0051648	4	11.0	0.0033605461663601855	25.0	0.19083566892832424
GO:0051649	62	9259.0	0.010065228237263649	10691.0	0.9053290222555614
GO:0051650	4	11.0	0.0033605461663601855	38.0	0.7962049654024463
GO:0051651	3	17.0	0.5938024080403933	10.0	0.10579091461789708
GO:0051656	12	269.0	0.02710272532130723	290.0	0.07744429099355057
GO:0051668	4	12.0	0.004956075507013374	23.0	0.12780398353791242
GO:0051674	10	154.0	0.004047946925184156	260.0	0.7537349847973667
GO:0051701	3	10.0	0.10579091461789708	15.0	0.42580108506480596
GO:0051704	39	3406.0	0.006151481453724556	3674.0	0.09844245107519195
GO:0051707	10	237.0	0.4851638325361082	243.0	0.5602245622186018
GO:0051716	75	13853.0	0.009671542473896464	15717.0	0.9329380262969711
GO:0051726	25	1097.0	1.57797668888027E-5	1516.0	0.25085018432062256
GO:0051781	3	6.0	0.017663661769845344	14.0	0.3448186521234654
GO:0051783	3	13.0	0.2703766711819732	17.0	0.5938024080403933
GO:0051896	4	15.0	0.014437697720659228	42.0	0.9118258748367232
GO:0051924	5	25.0	0.005420920062960871	52.0	0.4679491693276495
GO:0051960	12	246.0	0.0066471679580125285	327.0	0.29572521637062005
GO:0051961	8	82.0	0.0017872118107243712	161.0	0.7128709270464274
GO:0051962	4	25.0	0.19083566892832424	42.0	0.9118258748367232
GO:0051983	3	13.0	0.2703766711819732	9.0	0.07185340703421195
GO:0052547	3	10.0	0.10579091461789708	17.0	0.5938024080403933
GO:0052548	3	10.0	0.10579091461789708	17.0	0.5938024080403933
GO:0055029	5	19.0	9.800823918495554E-4	44.0	0.20854647161060821
GO:0055037	5	18.0	7.171667251941575E-4	48.0	0.32781653222027785
GO:0055038	4	9.0	0.0014689080951179297	41.0	0.8889766365702059
GO:0055065	11	299.0	0.5831264612514635	283.0	0.41079639273439644
GO:0055067	4	34.0	0.6195005239237004	35.0	0.6682783218686326
GO:0055072	3	16.0	0.510033481788937	10.0	0.10579091461789708
GO:0055074	8	128.0	0.18676038078280083	125.0	0.153421322077122
GO:0055076	3	16.0	0.510033481788937	11.0	0.14996743553214986
